ID,Customer_care_calls,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached_on_Time_y_n,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Customer_rating_1,Customer_rating_2,Customer_rating_3,Customer_rating_4,Customer_rating_5,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F,Gender_M
6419,4,195,3,2,4418,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
6420,4,206,2,5,4635,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
6421,4,181,3,1,5310,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
6422,4,150,4,1,5922,1,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
6423,3,258,4,3,4212,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
6424,4,149,4,1,4678,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
6425,5,163,3,4,4200,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
6426,3,259,2,8,4481,0,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
6427,5,187,2,7,4792,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
6428,3,172,3,1,5024,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True
6429,3,139,2,2,5839,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
6430,5,203,3,2,4162,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
6431,3,150,4,1,4662,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
6432,3,201,6,10,5077,1,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
6433,3,194,2,7,5553,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
6434,3,159,3,4,4756,1,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
6435,4,238,2,9,4937,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
6436,3,189,2,8,4567,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
6437,2,173,2,1,4135,1,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
6438,4,171,4,2,5082,0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True
6439,5,154,2,3,5440,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
6440,4,173,3,4,4634,0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False
6441,3,186,6,8,4134,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
6442,4,224,3,9,5546,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6443,4,186,3,9,5131,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
6444,4,196,3,5,5514,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
6445,2,149,3,4,4819,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
6446,4,224,2,8,5961,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True
6447,3,154,2,10,5594,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
6448,3,170,4,3,4049,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
6449,3,150,2,6,5987,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
6450,5,240,3,7,4744,1,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True
6451,3,139,2,4,5958,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False
6452,3,251,3,2,5972,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True
6453,4,237,3,4,4747,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
6454,3,227,3,4,4450,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
6455,5,131,5,1,5299,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
6456,5,161,3,8,5804,1,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True
6457,3,195,3,9,4224,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
6458,2,266,2,1,5356,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
6459,3,198,2,9,4250,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
6460,4,200,4,10,4291,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
6461,6,196,4,2,5844,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
6462,2,285,5,4,5759,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
6463,4,265,2,2,5649,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
6464,3,131,5,8,5084,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
6465,5,216,3,2,5404,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
6466,4,253,4,1,5621,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6467,5,230,4,4,5278,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
6468,4,173,4,1,4684,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False
6469,3,206,2,4,4080,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False
6470,5,189,5,7,4869,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
6471,3,270,3,1,4078,1,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
6472,4,266,3,3,5531,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
6473,3,270,3,7,5477,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
6474,3,216,8,8,4616,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
6475,3,147,8,6,4575,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True
6476,3,270,6,10,4725,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
6477,3,261,8,3,5171,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
6478,3,261,8,3,4007,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
6479,4,177,6,3,4392,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
6480,4,142,10,7,4624,0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
6481,5,222,3,10,4663,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
6482,4,186,7,9,5418,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
6483,3,177,3,8,5006,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6484,4,251,4,3,4433,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
6485,3,240,7,9,5525,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
6486,3,260,4,10,5425,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
6487,4,206,7,3,4991,0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
6488,4,242,2,3,4811,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
6489,3,194,3,1,5566,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6490,5,232,3,10,1014,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6491,6,279,4,10,1990,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
6492,6,251,4,10,1568,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
6493,6,300,5,10,1787,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6494,7,133,5,4,1783,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
6495,6,283,4,8,1404,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
6496,7,296,4,8,1717,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6497,6,261,4,8,1891,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6498,6,286,4,3,1959,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
6499,6,298,4,1,1735,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6500,6,287,4,1,1581,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False
6501,6,251,4,3,1660,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
6502,5,231,5,4,1913,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
6503,5,249,5,10,1561,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
6504,5,244,5,10,1699,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
6505,7,264,4,9,1829,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False
6506,5,254,5,10,1020,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True
6507,4,264,6,6,1758,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6508,6,309,4,9,1771,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
6509,5,298,4,4,1853,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6510,5,265,5,1,1568,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
6511,6,246,4,7,1071,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6512,5,222,5,5,1329,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
6513,7,250,4,1,1690,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6514,4,240,5,7,1711,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
